fof_halo_tag,A1,A0,B1,B0,C1,C0,D1,D0
503328187616,True,False,True,False,True,False,True,False
122944620104,True,False,True,False,True,False,True,False
226777667978,True,False,True,False,False,True,True,False
287738407260,False,True,False,False,False,False,False,False
8300321622,True,False,False,True,False,True,False,True
375040759926,True,False,True,False,False,True,True,False
339158581072,True,False,True,False,False,True,True,False
410275778222,True,False,True,False,True,False,True,False
59756276682,True,False,True,False,False,True,True,False
260750090626,True,False,True,False,True,False,True,False
182633493280,False,True,False,False,False,False,False,False
230281022718,True,False,False,True,False,True,False,True
119461679350,True,False,True,False,False,True,True,False
157563147470,True,False,True,False,False,True,False,True
232815084966,True,False,True,False,False,True,True,False
264873944432,True,False,False,True,False,True,False,True
412848344646,True,False,True,False,True,False,True,False
665880283356,True,False,True,False,True,False,True,False
746223981934,True,False,True,False,True,False,False,True
551255160500,True,False,True,False,True,False,False,True
521732176726,True,False,True,False,True,False,True,False
542374605344,True,False,True,False,False,True,True,False
516663700588,True,False,True,False,False,True,False,True
770995707816,True,False,False,True,True,False,False,True
893229215636,True,False,True,False,False,True,False,True
782426907374,True,False,True,False,True,False,True,False
500157523404,True,False,False,True,False,True,False,True
693844143314,True,False,True,False,True,False,True,False
664956602764,True,False,True,False,True,False,True,False
694483720186,True,False,True,False,False,True,False,True
558272932720,True,False,True,False,False,True,True,False
784031465730,False,True,False,False,False,False,False,False
838640194584,False,True,False,False,False,False,False,False
745583146878,False,True,False,False,False,False,False,False
913233430592,True,False,True,False,False,True,False,True
764013672078,True,False,False,True,True,False,True,False
949442151422,True,False,True,False,True,False,True,False
721157871028,True,False,False,True,False,True,True,False
791960774480,True,False,True,False,False,True,False,True
882780440266,True,False,True,False,True,False,True,False
107647921244,True,False,False,True,True,False,False,True
62240344362,False,True,False,False,False,False,False,False
12393307628,True,False,False,True,True,False,False,True
82889829092,True,False,True,False,True,False,True,False
130198444002,True,False,True,False,False,True,True,False
261648749680,True,False,True,False,False,True,False,True
473109460528,True,False,True,False,False,True,False,True
360084511540,True,False,True,False,False,True,True,False
383261757640,True,False,True,False,True,False,False,True
143541918966,True,False,True,False,True,False,True,False
157527441142,True,False,True,False,False,True,False,True
435038483388,True,False,True,False,True,False,True,False
469333996208,True,False,True,False,True,False,False,True
332131386920,False,True,False,False,False,False,False,False
127042447436,True,False,True,False,True,False,False,True
479478458786,True,False,True,False,True,False,True,False
336292839476,True,False,True,False,False,True,True,False
414391596936,False,True,False,False,False,False,False,False
645210541288,True,False,True,False,True,False,True,False
691561229506,True,False,True,False,False,True,True,False
906213416890,True,False,True,False,False,True,True,False
953527299366,True,False,True,False,False,True,False,True
881124474690,True,False,True,False,False,True,True,False
646183891496,True,False,True,False,True,False,True,False
800178495494,True,False,True,False,False,True,False,True
893527637616,True,False,True,False,True,False,True,False
808441878452,True,False,True,False,True,False,True,False
896711027036,True,False,True,False,False,True,True,False
619799996522,True,False,True,False,True,False,True,False
864293370540,True,False,True,False,True,False,True,False
803661213528,True,False,True,False,True,False,True,False
623317739880,False,True,False,False,False,False,False,False
699520171024,True,False,True,False,True,False,True,False
696360066384,True,False,True,False,True,False,True,False
920520768860,False,True,False,False,False,False,False,False
934181411880,True,False,True,False,False,True,False,True
752541954664,True,False,True,False,False,True,False,True
755409034088,True,False,True,False,True,False,True,False
54667642850,True,False,True,False,True,False,True,False
110543578198,True,False,True,False,False,True,False,True
154677370916,False,True,False,False,False,False,False,False
190240795776,True,False,True,False,True,False,True,False
368045946668,True,False,True,False,False,True,False,True
389331529786,True,False,True,False,False,True,True,False
442349105234,False,True,False,False,False,False,False,False
13408892008,True,False,True,False,True,False,False,True
104541441028,True,False,True,False,True,False,True,False
347432674228,False,True,False,False,False,False,False,False
106730945044,False,True,False,False,False,False,False,False
179122934694,True,False,True,False,True,False,False,True
680223048,True,False,True,False,False,True,True,False
292176585566,True,False,True,False,False,True,True,False
442997022756,True,False,True,False,True,False,True,False
432518006756,False,True,False,False,False,False,False,False
19441370426,True,False,True,False,True,False,True,False
188990020626,False,True,False,False,False,False,False,False
167725731518,False,True,False,False,False,False,False,False
269952579624,True,False,True,False,False,True,True,False
383000889132,True,False,True,False,True,False,True,False
666520895460,True,False,False,True,True,False,False,True
732559738716,True,False,False,True,False,True,False,True
550634008666,True,False,True,False,True,False,True,False
731616452486,True,False,True,False,True,False,True,False
644304903444,True,False,True,False,False,True,False,True
520456077122,True,False,True,False,False,True,True,False
707166404490,True,False,True,False,False,True,False,True
725901143618,True,False,True,False,True,False,True,False
779869537692,True,False,True,False,True,False,True,False
904972998420,True,False,True,False,True,False,True,False
506822876206,True,False,True,False,False,True,False,True
757667859260,True,False,False,True,False,True,True,False
940243573256,True,False,True,False,False,True,True,False
613822733802,True,False,True,False,True,False,True,False
953870852940,True,False,True,False,True,False,True,False
714174803242,True,False,True,False,False,True,False,True
739573203038,True,False,True,False,False,True,False,True
782125796918,True,False,True,False,True,False,True,False
969777244204,True,False,True,False,False,True,True,False
1102115643654,True,False,True,False,False,True,False,True
1115145329214,True,False,True,False,False,True,False,True
1252001514476,True,False,True,False,True,False,True,False
1135785213406,True,False,True,False,True,False,True,False
1463780272720,True,False,True,False,False,True,False,True
1035454386322,True,False,True,False,False,True,False,True
1134520752310,False,True,False,False,False,False,False,False
1194549747562,True,False,True,False,False,True,False,True
1068790610478,True,False,False,True,True,False,False,True
1294886244260,True,False,True,False,True,False,True,False
1481578277188,False,True,False,False,False,False,False,False
1475218301922,True,False,True,False,False,True,False,True
1017023964208,True,False,True,False,True,False,True,False
1237700919138,True,False,True,False,False,True,False,True
1081156352176,True,False,True,False,True,False,True,False
1038943025784,True,False,True,False,False,True,True,False
1359947152442,False,True,False,False,False,False,False,False
1448223987176,True,False,False,True,False,True,True,False
1413918446828,True,False,True,False,False,True,True,False
1227241306384,True,False,True,False,False,True,False,True
1390130956322,True,False,True,False,False,True,False,True
1753987379628,True,False,True,False,False,True,True,False
1931794370842,True,False,True,False,False,True,False,True
1855904394582,True,False,True,False,False,True,True,False
1812723061200,True,False,True,False,False,True,False,True
1772720782820,True,False,True,False,True,False,True,False
1856857609998,True,False,True,False,True,False,True,False
1974031511414,True,False,False,True,False,True,False,True
1557138838784,True,False,True,False,True,False,True,False
1533325166706,True,False,True,False,False,True,False,True
1579050945654,True,False,True,False,False,True,False,True
1683527197198,True,False,True,False,False,True,False,True
1993112220538,True,False,True,False,False,True,True,False
1573330772862,True,False,False,True,False,True,False,True
1720332680622,True,False,True,False,True,False,True,False
1918153839034,False,True,False,False,False,False,False,False
1867652485042,True,False,True,False,False,True,True,False
1714006925854,True,False,True,False,False,True,True,False
1674319748668,True,False,True,False,False,True,True,False
1884186556982,True,False,True,False,True,False,True,False
1503185109644,True,False,True,False,True,False,False,True
1172348170574,True,False,True,False,True,False,False,True
1031378488058,False,True,False,False,False,False,False,False
1096792925306,False,True,False,False,False,False,False,False
1010107874430,True,False,True,False,True,False,True,False
1256815470628,True,False,True,False,False,True,True,False
1413358500246,True,False,True,False,False,True,True,False
1253962805592,True,False,True,False,False,True,True,False
1158043013734,False,True,False,False,False,False,False,False
1475558527534,True,False,True,False,False,True,True,False
1290769271092,False,True,False,False,False,False,False,False
1148546645104,True,False,True,False,True,False,True,False
1294590121372,True,False,True,False,False,True,True,False
1907075236664,True,False,True,False,False,True,False,True
1811191631446,True,False,False,True,False,True,False,True
1553055707726,True,False,False,True,False,True,False,True
2000122910218,True,False,True,False,True,False,False,True
1916940407192,True,False,True,False,True,False,True,False
1929328525724,True,False,True,False,False,True,True,False
1612419173446,True,False,True,False,False,True,True,False
1499369731594,True,False,True,False,False,True,True,False
1792138920242,True,False,True,False,True,False,True,False
1854370446712,True,False,True,False,False,True,False,True
1834361722882,True,False,True,False,False,True,False,True
1621965311036,True,False,True,False,False,True,True,False
1885818609784,True,False,True,False,True,False,True,False
1886451608530,True,False,True,False,True,False,True,False
1041475374934,True,False,True,False,False,True,False,True
1260874463276,True,False,True,False,True,False,True,False
1488219614630,True,False,True,False,True,False,True,False
1360269966640,False,True,False,False,False,False,False,False
1342177021106,True,False,True,False,True,False,True,False
1350115903532,True,False,True,False,False,True,True,False
1115146871146,True,False,True,False,False,True,True,False
1075456216598,True,False,True,False,True,False,True,False
1146892294200,True,False,True,False,False,True,True,False
1128160781896,True,False,True,False,False,True,False,True
1144362038174,True,False,True,False,True,False,True,False
1493940066182,False,True,False,False,False,False,False,False
1271366282664,True,False,True,False,False,True,True,False
1388214549302,False,True,False,False,False,False,False,False
1373283928140,False,True,False,False,False,False,False,False
1270719626388,True,False,True,False,False,True,False,True
1432015426798,True,False,True,False,True,False,True,False
1327887918032,True,False,True,False,True,False,True,False
1140557920668,False,True,False,False,False,False,False,False
1003714612534,True,False,True,False,False,True,False,True
1077066470722,True,False,True,False,False,True,False,True
1098331012298,True,False,True,False,False,True,False,True
1125010907358,True,False,True,False,False,True,True,False
1372979889710,True,False,True,False,False,True,True,False
1475236626374,True,False,True,False,True,False,True,False
1351719255434,True,False,True,False,False,True,False,True
1496804346796,True,False,True,False,False,True,False,True
1766364791140,True,False,True,False,False,True,False,True
1999423412650,True,False,True,False,True,False,True,False
1798129970594,False,True,False,False,False,False,False,False
1864804962390,True,False,True,False,False,True,False,True
1723202206398,True,False,True,False,False,True,True,False
1795599360390,True,False,True,False,False,True,False,True
1888629797626,True,False,True,False,True,False,True,False
1558089160682,True,False,True,False,False,True,True,False
1510448132916,True,False,True,False,False,True,False,True
1569535529864,True,False,True,False,True,False,True,False
1720990201926,False,True,False,False,False,False,False,False
1788292521410,True,False,False,True,True,False,True,False
1768930353244,True,False,True,False,True,False,True,False
1989927801684,True,False,True,False,True,False,False,True
1929272661768,True,False,True,False,False,True,False,True
1941349887552,True,False,True,False,False,True,True,False
1232021369536,False,True,False,False,False,False,False,False
1260289747360,True,False,True,False,True,False,True,False
1462538899772,True,False,True,False,True,False,True,False
1356501558724,True,False,True,False,False,True,True,False
1143453222484,False,True,False,False,False,False,False,False
1210129978756,True,False,True,False,True,False,True,False
1173304160886,False,True,False,False,False,False,False,False
1115517814166,True,False,True,False,False,True,True,False
1440652270260,True,False,False,True,True,False,True,False
1467967357856,True,False,True,False,True,False,True,False
1483810498156,False,True,False,False,False,False,False,False
1381258568842,True,False,True,False,True,False,True,False
1387928177774,True,False,True,False,True,False,True,False
1156168489152,False,True,False,False,False,False,False,False
1231410120520,True,False,True,False,True,False,True,False
1351117831464,True,False,True,False,True,False,True,False
1451460301012,True,False,True,False,True,False,True,False
1638461913522,True,False,True,False,False,True,False,True
1764822827498,False,True,False,False,False,False,False,False
1756256364828,True,False,True,False,False,True,True,False
1881351408498,True,False,True,False,False,True,False,True
1524459509020,True,False,True,False,False,True,False,True
1573041203010,True,False,True,False,False,True,False,True
1627021593948,True,False,True,False,False,True,False,True
1597175318090,True,False,True,False,False,True,True,False
1716560017066,True,False,True,False,True,False,True,False
1827372782296,False,True,False,False,False,False,False,False
1811820603362,True,False,True,False,True,False,True,False
1551151701790,True,False,True,False,True,False,True,False
1750878232986,True,False,False,True,False,True,False,True
1495897704000,True,False,True,False,False,True,True,False
1747054486338,True,False,True,False,True,False,True,False
1939474075232,False,True,False,False,False,False,False,False
1836612110186,True,False,True,False,False,True,False,True
1831518964418,True,False,True,False,True,False,True,False
51528248740,True,False,True,False,False,True,True,False
132168123250,True,False,True,False,True,False,False,True
307133184224,False,True,False,False,False,False,False,False
264902595996,True,False,True,False,False,True,True,False
384611793870,True,False,True,False,False,True,True,False
463026735084,True,False,True,False,False,True,True,False
231889361690,True,False,True,False,False,True,True,False
324927610524,True,False,True,False,False,True,False,True
487179397678,True,False,True,False,True,False,True,False
162337135800,True,False,True,False,False,True,False,True
4853817838,True,False,True,False,False,True,True,False
2317539374,False,True,False,False,False,False,False,False
316651755108,True,False,True,False,False,True,False,True
449371940424,True,False,True,False,True,False,True,False
73766948502,True,False,False,True,False,True,False,True
140447106282,True,False,True,False,False,True,False,True
461787022750,True,False,True,False,False,True,True,False
607831201486,True,False,True,False,False,True,False,True
693556662482,True,False,True,False,False,True,False,True
665618154100,True,False,True,False,False,True,False,True
813888023356,True,False,True,False,True,False,True,False
889153493866,True,False,False,True,False,True,False,True
591340422244,True,False,True,False,True,False,True,False
832959635824,True,False,True,False,False,True,False,True
766924522800,True,False,True,False,True,False,True,False
578927761410,True,False,True,False,True,False,True,False
675770630350,False,True,False,False,False,False,False,False
698647844914,True,False,True,False,True,False,True,False
753583794878,True,False,True,False,True,False,True,False
932344354516,True,False,True,False,False,True,True,False
455765807962,True,False,True,False,True,False,True,False
470689551488,True,False,False,True,False,True,False,True
166837551308,True,False,True,False,True,False,True,False
135089331706,True,False,False,True,True,False,True,False
150313459962,True,False,True,False,False,True,False,True
206513315454,True,False,True,False,True,False,True,False
393223770322,True,False,False,True,True,False,True,False
195740467318,True,False,True,False,False,True,True,False
374184790904,True,False,True,False,False,True,False,True
434202901178,True,False,True,False,False,True,False,True
414833702704,True,False,True,False,True,False,True,False
725345832368,True,False,True,False,True,False,True,False
527209799456,True,False,True,False,True,False,True,False
825681245710,True,False,True,False,False,True,True,False
545335150742,False,True,False,False,False,False,False,False
572957450610,True,False,True,False,False,True,True,False
774901506372,True,False,True,False,False,True,False,True
896192633874,True,False,True,False,True,False,True,False
949216206188,True,False,True,False,True,False,False,True
947635561600,True,False,True,False,False,True,True,False
658026579204,False,True,False,False,False,False,False,False
831082817014,True,False,False,True,False,True,True,False
738376702996,True,False,True,False,True,False,True,False
664405782414,False,True,False,False,False,False,False,False
898086466764,True,False,True,False,False,True,True,False
920953047986,False,True,False,False,False,False,False,False
848880442572,True,False,True,False,False,True,True,False
32467903972,True,False,True,False,True,False,True,False
138834811372,True,False,True,False,True,False,True,False
42957329332,True,False,True,False,False,True,True,False
193798984592,True,False,True,False,True,False,True,False
72812777030,True,False,True,False,False,True,True,False
276349220874,False,True,False,False,False,False,False,False
96620603928,True,False,True,False,False,True,False,True
25490102266,True,False,True,False,False,True,False,True
126786466400,True,False,True,False,False,True,False,True
409380601244,True,False,True,False,False,True,False,True
307763315302,True,False,True,False,True,False,True,False
68684034936,True,False,True,False,False,True,False,True
55986763040,False,True,False,False,False,False,False,False
311594294350,False,True,False,False,False,False,False,False
415741484524,True,False,True,False,False,True,True,False
340818105146,True,False,True,False,False,True,True,False
585275038342,True,False,False,True,True,False,False,True
993926654140,True,False,True,False,True,False,True,False
914867122528,False,True,False,False,False,False,False,False
755152648120,True,False,True,False,True,False,True,False
656734828260,True,False,True,False,False,True,True,False
550375834610,True,False,True,False,True,False,True,False
724371855044,True,False,True,False,True,False,True,False
713578014918,True,False,True,False,False,True,True,False
720880193968,True,False,True,False,False,True,False,True
505594099766,False,True,False,False,False,False,False,False
820261256952,True,False,True,False,False,True,False,True
846622574856,True,False,False,True,False,True,False,True
762780537132,False,True,False,False,False,False,False,False
869779108386,True,False,True,False,False,True,True,False
792309041712,True,False,True,False,True,False,True,False
764694326754,True,False,True,False,True,False,True,False
750094554832,True,False,True,False,True,False,True,False
707552595926,True,False,True,False,True,False,True,False
713895663070,False,True,False,False,False,False,False,False
996808225550,True,False,True,False,False,True,False,True
878043674802,True,False,False,True,True,False,False,True
241442885694,True,False,False,True,True,False,True,False
35695268700,True,False,True,False,False,True,False,True
116340333938,True,False,True,False,False,True,True,False
481797562854,False,True,False,False,False,False,False,False
365284027616,True,False,True,False,True,False,True,False
475460770930,True,False,True,False,True,False,True,False
43961951314,True,False,True,False,False,True,True,False
212245056994,True,False,True,False,True,False,True,False
120176050392,True,False,True,False,True,False,True,False
24923679438,True,False,True,False,True,False,True,False
439907123608,False,True,False,False,False,False,False,False
51884657224,True,False,False,True,True,False,True,False
159209063646,False,True,False,False,False,False,False,False
256997234232,True,False,True,False,True,False,True,False
502444654608,True,False,True,False,True,False,True,False
257960605658,True,False,True,False,False,True,False,True
24921236586,True,False,True,False,False,True,True,False
187176451274,True,False,True,False,True,False,False,True
352906947534,True,False,True,False,False,True,True,False
264958041156,True,False,True,False,False,True,True,False
457376420896,True,False,False,True,True,False,False,True
507205084010,True,False,True,False,False,True,True,False
527538283704,False,True,False,False,False,False,False,False
599299291384,True,False,True,False,False,True,False,True
986979215174,True,False,True,False,False,True,False,True
762816647486,True,False,True,False,False,True,False,True
985083319072,True,False,True,False,True,False,True,False
856481318488,True,False,True,False,False,True,False,True
957772315376,True,False,True,False,False,True,True,False
923795004560,False,True,False,False,False,False,False,False
599298938334,False,True,False,False,False,False,False,False
498653893092,True,False,True,False,False,True,False,True
712980498692,True,False,True,False,False,True,True,False
535494352840,True,False,True,False,False,True,False,True
667899311284,True,False,False,True,False,True,False,True
798388034872,True,False,True,False,False,True,False,True
800297010844,True,False,True,False,False,True,True,False
692319497602,True,False,True,False,True,False,True,False
912995015736,False,True,False,False,False,False,False,False
795208300986,True,False,True,False,False,True,True,False
954594419680,True,False,True,False,False,True,True,False
943489258476,True,False,True,False,True,False,True,False
959041665890,True,False,True,False,True,False,True,False
929189292654,True,False,True,False,False,True,True,False
904745746228,True,False,True,False,True,False,True,False
990473626552,True,False,True,False,True,False,True,False
756154373676,False,True,False,False,False,False,False,False
878412703166,False,True,False,False,False,False,False,False
778066858228,True,False,True,False,False,True,False,True
922860438616,True,False,True,False,True,False,True,False
886338986310,False,True,False,False,False,False,False,False
990751098910,True,False,False,True,False,True,True,False
1312718292956,True,False,False,True,True,False,True,False
1027597706658,True,False,True,False,False,True,True,False
1079352206552,True,False,False,True,False,True,False,True
994586563972,False,True,False,False,False,False,False,False
1291456322974,True,False,True,False,False,True,False,True
1266374082456,False,True,False,False,False,False,False,False
1456249178078,True,False,True,False,True,False,True,False
1274956093804,True,False,True,False,False,True,False,True
1040291250434,False,True,False,False,False,False,False,False
1096490073082,True,False,True,False,False,True,False,True
1089817063396,True,False,True,False,False,True,False,True
1438449890218,True,False,True,False,False,True,False,True
1483858501386,True,False,True,False,True,False,False,True
1288909436794,True,False,True,False,True,False,False,True
1091434373472,True,False,True,False,True,False,True,False
1263527341610,False,True,False,False,False,False,False,False
1440379881940,True,False,True,False,False,True,True,False
1296222526878,True,False,True,False,False,True,True,False
1719146715494,True,False,True,False,True,False,True,False
1551488999986,True,False,True,False,True,False,True,False
1778209947606,True,False,True,False,False,True,False,True
1530872500528,True,False,True,False,False,True,False,True
1717568742420,True,False,True,False,True,False,True,False
1615017417666,True,False,True,False,True,False,True,False
1729014784278,True,False,True,False,False,True,False,True
1978570055712,True,False,True,False,True,False,True,False
1803624347786,True,False,True,False,False,True,False,True
1909366848964,False,True,False,False,False,False,False,False
1939843250772,True,False,True,False,True,False,False,True
1960474541624,True,False,True,False,True,False,True,False
1937933192010,True,False,True,False,False,True,False,True
1737878028572,True,False,True,False,False,True,False,True
1595307189828,True,False,True,False,False,True,True,False
1613731817022,False,True,False,False,False,False,False,False
1964893211486,True,False,True,False,True,False,True,False
1779157140434,True,False,False,True,False,True,False,True
1782964507778,True,False,True,False,True,False,False,True
1824241654912,True,False,True,False,True,False,False,True
1931557794798,True,False,True,False,False,True,False,True
1803611019332,True,False,True,False,True,False,True,False
1879816600578,True,False,True,False,True,False,True,False
1575318045186,False,True,False,False,False,False,False,False
1634064990220,True,False,True,False,False,True,True,False
1588336314960,True,False,True,False,False,True,False,True
1593113403824,True,False,True,False,True,False,True,False
1642009996366,True,False,True,False,True,False,True,False
1718855456168,True,False,True,False,True,False,False,True
1868714362090,True,False,False,True,False,True,False,True
1973823889384,True,False,True,False,True,False,True,False
1943019612238,True,False,True,False,False,True,True,False
1112395782454,True,False,False,True,True,False,False,True
1002865117118,True,False,False,True,True,False,True,False
1212424738786,True,False,True,False,False,True,True,False
1332758089132,True,False,True,False,False,True,False,True
1448339300948,True,False,True,False,True,False,True,False
1196572248966,True,False,True,False,True,False,True,False
1477570242312,True,False,True,False,False,True,False,True
1341667524732,True,False,True,False,False,True,True,False
1133670807734,True,False,True,False,True,False,False,True
1030169468754,False,True,False,False,False,False,False,False
1177169889420,True,False,True,False,False,True,True,False
1489929835494,True,False,True,False,False,True,True,False
1334342062734,True,False,True,False,False,True,True,False
1358797125370,True,False,True,False,True,False,True,False
1106397100176,True,False,True,False,False,True,True,False
1099728475152,True,False,True,False,False,True,True,False
1660113523622,True,False,True,False,True,False,True,False
1675359927240,True,False,True,False,True,False,True,False
1691552791788,True,False,True,False,False,True,True,False
1533755381780,True,False,True,False,False,True,False,True
1523282513858,True,False,True,False,True,False,False,True
1868732806616,True,False,True,False,False,True,True,False
1986532374472,False,True,False,False,False,False,False,False
1697298089636,True,False,True,False,True,False,True,False
1971939482464,True,False,True,False,False,True,True,False
1860508434398,True,False,True,False,True,False,True,False
1947498430528,False,True,False,False,False,False,False,False
1628698347936,True,False,True,False,True,False,False,True
1720445147684,False,True,False,False,False,False,False,False
1559160259008,True,False,True,False,False,True,True,False
1639489391746,True,False,True,False,False,True,False,True
1946556582582,False,True,False,False,False,False,False,False
1970355664708,True,False,True,False,False,True,False,True
1320343540218,True,False,False,True,True,False,False,True
1162227853134,True,False,True,False,False,True,False,True
1134616918220,True,False,True,False,False,True,False,True
1448638125876,True,False,True,False,True,False,True,False
1249526601448,True,False,True,False,False,True,False,True
1078378257092,True,False,True,False,False,True,False,True
1123148274992,True,False,True,False,True,False,True,False
1201911176968,True,False,True,False,False,True,True,False
1400661434758,True,False,True,False,True,False,True,False
1053947990558,True,False,True,False,False,True,True,False
1196520468454,True,False,True,False,True,False,True,False
1093014971218,True,False,True,False,False,True,True,False
1411172153534,True,False,True,False,True,False,True,False
1454677030700,True,False,True,False,True,False,True,False
1598800743188,True,False,True,False,True,False,True,False
1667702860200,True,False,True,False,False,True,True,False
1538797678402,True,False,True,False,True,False,True,False
1849335639162,False,True,False,False,False,False,False,False
1729321572020,True,False,True,False,False,True,False,True
1595328282608,True,False,True,False,False,True,False,True
1636611426818,True,False,False,True,False,True,True,False
1932850455250,True,False,True,False,False,True,False,True
1983656754474,True,False,True,False,False,True,False,True
1842352921638,True,False,True,False,True,False,True,False
1936974108652,True,False,True,False,False,True,True,False
1900788143272,True,False,True,False,True,False,True,False
1985250756702,True,False,True,False,False,True,True,False
1732797736730,True,False,True,False,True,False,True,False
1531809669538,True,False,True,False,True,False,True,False
1781379556680,True,False,True,False,True,False,False,True
1742962258066,True,False,True,False,True,False,True,False
1972836506930,True,False,True,False,False,True,True,False
1929977103306,True,False,True,False,False,True,False,True
1976334746234,True,False,True,False,False,True,True,False
1591841914448,True,False,True,False,False,True,False,True
1709947007238,False,True,False,False,False,False,False,False
1831881743180,True,False,True,False,False,True,False,True
1160991566222,True,False,True,False,True,False,True,False
1415633332124,True,False,True,False,False,True,True,False
1322602114422,True,False,True,False,False,True,True,False
1017167127212,False,True,False,False,False,False,False,False
1114644608056,True,False,True,False,False,True,False,True
1311820521194,True,False,True,False,False,True,False,True
1294369420116,True,False,True,False,True,False,False,True
1301354028994,True,False,True,False,False,True,False,True
1274999214056,True,False,True,False,True,False,False,True
1309925708818,False,True,False,False,False,False,False,False
1501710737054,True,False,False,True,True,False,True,False
1388032454068,True,False,True,False,False,True,True,False
1398485187804,True,False,True,False,False,True,False,True
1295610042810,True,False,True,False,True,False,True,False
1440718800798,False,True,False,False,False,False,False,False
1123856796932,True,False,True,False,False,True,True,False
1008920303938,True,False,True,False,False,True,False,True
1316907621746,True,False,True,False,False,True,False,True
1326426594648,False,True,False,False,False,False,False,False
1476944203628,True,False,True,False,True,False,True,False
1591536388108,True,False,True,False,True,False,True,False
1630586232700,True,False,True,False,True,False,True,False
1706475881696,True,False,True,False,False,True,True,False
1742989749616,True,False,True,False,True,False,True,False
1719184947274,True,False,True,False,True,False,True,False
1755690674948,True,False,True,False,False,True,True,False
1964302776998,True,False,True,False,True,False,True,False
1773485932134,True,False,True,False,True,False,True,False
1798248662094,True,False,True,False,True,False,True,False
1996696469186,True,False,True,False,True,False,True,False
1780461368898,True,False,True,False,True,False,True,False
1963672349032,True,False,True,False,False,True,False,True
1681089628536,True,False,False,True,False,True,False,True
1695064490174,True,False,True,False,False,True,False,True
1666801481296,True,False,True,False,False,True,False,True
1825896413660,True,False,True,False,False,True,False,True
1545186105422,False,True,False,False,False,False,False,False
1570900588906,True,False,True,False,True,False,True,False
1537559477704,True,False,True,False,True,False,True,False
1756328565562,True,False,True,False,True,False,True,False
1596327640516,True,False,True,False,True,False,False,True
1704919656978,True,False,True,False,False,True,True,False
1687126971238,False,True,False,False,False,False,False,False
1908450077932,True,False,True,False,True,False,True,False
1846843789632,True,False,True,False,False,True,False,True
2000202371778,True,False,True,False,False,True,True,False
2001335351458,True,False,True,False,True,False,True,False
2136275782406,True,False,False,True,False,True,False,True
2146754800354,True,False,True,False,True,False,True,False
2009594425548,True,False,False,True,False,True,False,True
2322042042980,True,False,False,True,True,False,False,True
2356967176474,True,False,True,False,False,True,False,True
2454132354902,False,True,False,False,False,False,False,False
2162655268914,True,False,True,False,True,False,True,False
2122009862060,True,False,True,False,True,False,True,False
2222666726080,True,False,False,True,False,True,False,True
2288400774700,True,False,True,False,True,False,True,False
2136596227314,True,False,True,False,True,False,True,False
2074679853000,True,False,True,False,False,True,True,False
2456664073164,True,False,False,True,True,False,True,False
2473490692756,True,False,True,False,False,True,True,False
2025805258682,True,False,True,False,True,False,True,False
2131549347918,False,True,False,False,False,False,False,False
2329673058132,False,True,False,False,False,False,False,False
2321112063990,True,False,True,False,False,True,True,False
2349050623688,False,True,False,False,False,False,False,False
2423344708964,True,False,False,True,False,True,False,True
2403030762790,True,False,True,False,True,False,True,False
2511272622984,True,False,True,False,False,True,True,False
2710988620348,False,True,False,False,False,False,False,False
2525887590270,True,False,True,False,False,True,True,False
2535414047562,True,False,True,False,False,True,True,False
2894517398044,True,False,True,False,False,True,True,False
2822452050718,True,False,True,False,False,True,True,False
2768789029914,True,False,False,True,True,False,True,False
2842773407530,False,True,False,False,False,False,False,False
2514782655330,True,False,True,False,True,False,True,False
2557345455250,True,False,True,False,False,True,False,True
2517002196400,True,False,False,True,False,True,False,True
2593841381430,True,False,True,False,False,True,True,False
2540505505812,True,False,True,False,True,False,True,False
2841517337880,True,False,True,False,True,False,True,False
2603357557040,True,False,True,False,False,True,False,True
2717984318952,True,False,True,False,True,False,True,False
2511912453246,True,False,True,False,True,False,True,False
2818005663534,True,False,True,False,False,True,False,True
2846583799658,True,False,True,False,True,False,True,False
2769413890298,True,False,False,True,False,True,False,True
2979297886532,True,False,True,False,False,True,True,False
2669108969132,True,False,True,False,False,True,False,True
2768801101200,True,False,True,False,True,False,False,True
2980267228584,True,False,True,False,True,False,True,False
2989488438040,False,True,False,False,False,False,False,False
2067733471976,True,False,True,False,False,True,True,False
2066477327354,True,False,True,False,False,True,True,False
2453211924096,True,False,True,False,True,False,True,False
2250951861044,True,False,False,True,False,True,False,True
2165244846224,True,False,True,False,True,False,True,False
2303674796150,True,False,True,False,True,False,True,False
2457989139150,True,False,False,True,False,True,False,True
2127439983466,True,False,True,False,True,False,True,False
2029319601570,True,False,True,False,True,False,True,False
2184900772350,True,False,True,False,True,False,True,False
2192523898230,True,False,True,False,True,False,True,False
2353832247500,True,False,True,False,False,True,True,False
2464643174646,True,False,True,False,True,False,True,False
2295724123082,True,False,True,False,True,False,True,False
2504016764022,True,False,True,False,False,True,True,False
2470041897488,True,False,False,True,True,False,False,True
2240168000852,False,True,False,False,False,False,False,False
2158573903096,True,False,True,False,False,True,False,True
2317021448758,True,False,True,False,False,True,True,False
2448466916696,True,False,True,False,True,False,True,False
2323993508014,False,True,False,False,False,False,False,False
2576720526196,True,False,False,True,True,False,False,True
2519576124662,True,False,True,False,True,False,True,False
2549437821326,True,False,False,True,False,True,False,True
