fof_halo_tag,delta1,delta2,sod_halo_core_entropy,TPI,R1,R2,R3,R4
1179419906284,0.0629448,0.047244273,105.064095,-0.6196164593985416,True,True,True,False
1318175918364,0.004538859,0.019755583,318.86264,-1.281495135881449,True,True,False,False
1614080138554,0.021131312,0.038746405,375.1169,-0.0393706886200528,True,True,False,False
1895088841014,0.0030196973,0.027124023,180.0291,0.4409469208175749,True,True,False,True
1985903014512,0.04821326,0.044321503,146.51053,1.9609755680843737,True,True,True,True
1639499883128,0.00537455,0.011024954,53.314552,2.940052238879229,True,True,True,True
1557271754092,0.036559436,0.041931927,244.33528,-1.5898732692843227,True,True,False,False
1828423425974,0.012155409,0.04183935,150.47585,1.3900807476591512,True,True,False,True
1878913617006,0.0506616,0.026751878,119.7072,0.5277420904802967,True,True,True,True
1576308490098,0.03411169,0.03759749,194.69943,-0.4562500464112408,True,True,False,False
1932550961842,0.030529726,0.19980332,269.41006,-4.122322166598061,True,False,False,False
1984304328166,0.04152038,0.05950212,123.07386,1.2335910765172935,True,True,True,True
1937000803298,0.013870892,0.028527621,179.61856,0.4712087951087176,True,True,False,True
1679505614534,0.054947373,0.046786286,204.00858,-1.3963187299534026,True,True,False,False
1782068732632,0.10494433,0.050108105,68.33745,-1.250688908132518,False,True,True,False
1826530807092,0.006930982,0.083878204,187.853,0.1618349153931381,True,False,False,True
248630816714,0.03843164,0.06195691,176.05174,0.025011816354405,True,True,False,True
204486112996,0.009098301,0.037747957,127.42822,0.8127245799165436,True,True,True,True
154320170402,0.037792582,0.06862946,143.45776,-1.3327144604172778,True,True,True,False
15259943374,0.040314842,0.099374525,203.63583,-2.732375705070212,True,False,False,False
352774302568,0.011188509,0.018253868,202.92526,-0.2555958679661056,True,True,False,False
300073769184,0.014746724,0.038622852,127.65489,-0.9475302638806276,True,True,True,False
318170216958,0.050439835,0.048108544,303.5266,-1.993172719409242,True,True,False,False
262926147212,0.09388148,0.07860481,82.27221,-0.441057904422765,False,False,True,False
346432875094,0.09466958,0.01834379,194.62363,-1.1394867201182592,False,True,False,False
86406976152,0.009041283,0.039420724,174.19618,-0.599786081121418,True,True,False,False
153400419972,0.014611392,0.027467957,143.44968,1.3408793568927957,True,True,True,True
3997285974014,0.016714185,0.049980704,740.28644,0.1734443569043879,True,True,False,True
272138662110,0.0113493195,0.046629004,208.82477,1.144377199769109,True,True,False,True
389001343910,0.014248503,0.06665682,217.7156,-0.5238188092050187,True,True,False,False
415972803610,0.015475197,0.022330048,227.34456,0.7070493658689618,True,True,False,True
320098119166,0.065998994,0.03273492,98.49964,0.0638707678197886,True,True,True,True
448057317988,0.009071785,0.045990895,130.0315,1.3245614973812612,True,True,True,True
85417197128,0.049584817,0.08442954,273.86948,-1.343980964835221,True,False,False,False
100349053948,0.022816405,0.02502283,234.48842,-0.3713694516492116,True,True,False,False
118440915984,0.03627552,0.04130767,112.373024,-0.9039396775755096,True,True,True,False
277834040544,0.028151516,0.02980359,133.20493,2.815446436683395,True,True,True,True
477240833984,0.05805346,0.036595017,261.84448,-1.965839370662653,True,True,False,False
380076690282,0.023741264,0.045722265,241.37361,0.439757876013688,True,True,False,True
423260368060,0.043301728,0.052261014,104.18054,1.158266921908001,True,True,True,True
304207201066,0.00696019,0.027599413,184.10172,1.685988446889143,True,True,False,True
523591570180,0.016698325,0.03497033,212.98064,0.051133323282702,True,True,False,True
528036826114,0.03169686,0.020184455,268.2475,1.4269275968683115,True,True,False,True
756656543144,0.02827708,0.068684794,282.9845,-0.995491422009075,True,True,False,False
614739063076,0.032123677,0.0644286,133.54272,0.0445953228200802,True,True,True,True
656337333198,0.024993509,0.033700682,257.27252,0.101257078785039,True,True,False,True
574745730698,0.036123667,0.06574081,105.588615,-1.1956073100196056,True,True,True,False
658891302970,0.027124215,0.04989841,147.2931,0.95788310941438,True,True,True,True
537251004894,0.020194765,0.019774737,196.91069,-3.36518510575209,True,True,False,False
498840459770,0.040839046,0.04668835,196.63101,-0.11906881785548,True,True,False,False
564561178236,0.008128423,0.033356182,165.61452,0.2328065768343409,True,True,False,True
751901581812,0.06238735,0.033163667,114.51946,1.3253071671451422,True,True,True,True
761744902852,0.03897377,0.026763543,206.40402,1.6807398477369513,True,True,False,True
788420413770,0.022800274,0.033005178,208.71593,0.7871969193021054,True,True,False,True
977354086650,0.06223819,0.037812088,213.4161,-1.5539026016580162,True,True,False,False
905605629856,0.044876218,0.02400936,230.3953,5.831896935029725,True,True,False,True
773186056132,0.011496008,0.029552238,134.23358,0.8254617219046833,True,True,True,True
330905792676,0.05751568,0.10046286,188.04411,-0.0043356006856305,True,False,False,False
475378703092,0.009570314,0.03454824,165.71164,1.2427625050929794,True,True,False,True
407739938908,0.024345616,0.037940938,104.88844,1.6667022977059105,True,True,True,True
329325400958,0.045191117,0.068995565,174.77617,0.2763341793321153,True,True,False,True
32782081602,0.07290093,0.053351983,270.73434,-1.155492959498141,False,True,False,False
114063270972,0.054278832,0.022868855,179.89172,1.2464905540293068,True,True,False,True
28022054562,0.022601267,0.07258624,196.90448,0.8175704136383615,True,False,False,True
149940838858,0.02997488,0.06621708,187.79907,-0.4022336558328139,True,True,False,False
316321746474,0.12992686,0.06369237,160.98264,-1.5176174744291613,False,True,False,False
7665470056,0.019322319,0.055833664,146.58328,2.080749830504539,True,True,True,True
54987743614,0.017585007,0.025904791,1264.0377,-1.476121411142009,True,True,False,False
200728567322,0.031098217,0.016226014,2276.7722,-0.5797653307730473,True,True,False,False
67038384728,0.05420433,0.025531149,288.4791,-0.1599689470648597,True,True,False,False
325823433536,0.009434478,0.031404387,68.3705,3.324821933188684,True,True,True,True
393774754508,0.018559426,0.032358274,140.35512,0.5342198983008892,True,True,True,True
455997637954,0.006837747,0.041068517,127.08721,1.6456990584294884,True,True,True,True
176285852978,0.07374556,0.023628194,218.8641,-2.9063926693974533,False,True,False,False
145175066888,0.034304187,0.023138044,88.234184,1.3971483934233035,True,True,True,True
182006530160,0.073988095,0.06069674,289.8477,-2.147991220007508,False,True,False,False
323306684342,0.046863705,0.045607544,174.62509,0.2737194845906089,True,True,False,True
662704239086,0.07228476,0.037487783,31.93613,1.7435487520220856,False,True,True,True
688750632320,0.017493568,0.048862472,100.5039,1.712649625880922,True,True,True,True
761781945022,0.015938539,0.032464072,528.2589,-0.0485212590097554,True,True,False,False
575408541404,0.017573701,0.027900402,109.67444,0.3502712033034343,True,True,True,True
619554985784,0.03502731,0.04627677,247.47008,-0.4006761138584227,True,True,False,False
641152166304,0.05136155,0.12190238,234.26805,-1.3992591618186392,True,False,False,False
837678070210,0.12487947,0.11454154,161.90753,-0.5635355038379557,False,False,False,False
897387529794,0.0046409993,0.012277879,39.25341,2.906015982563302,True,True,True,True
896427712576,0.011082601,0.016156914,43.150673,3.494334652184282,True,True,True,True
873248198272,0.0044641118,0.017844342,189.6577,0.986323129152054,True,True,False,True
534747082372,0.032125484,0.064775616,197.84332,-1.1465473042485117,True,True,False,False
556335040550,0.024877366,0.06807408,230.50604,-0.2552369211926312,True,True,False,False
704004747390,0.05113605,0.03954207,241.64548,-1.9714148939448175,True,True,False,False
692579319820,0.017283846,0.1165989,249.87462,-0.2502507378271258,True,False,False,False
909451552546,0.0834866,0.019979909,331.3498,-0.8004521235815809,False,True,False,False
949460282258,0.0074202837,0.01948474,100.88121,-0.7984759494048982,True,True,True,False
977390678310,0.008661443,0.025728915,81.14241,1.3103306003767052,True,True,True,True
221634388746,0.02063736,0.035090294,209.20934,2.829867471070635,True,True,False,True
47010812384,0.019205678,0.057891987,167.83875,1.079199732327149,True,True,False,True
162585068208,0.037052456,0.046324152,322.05814,-2.42453536212153,True,True,False,False
277201219648,0.075726226,0.031787023,375.01178,-2.083333532592341,False,True,False,False
391832995310,0.011508431,0.048189707,105.358185,0.5316835263454055,True,True,True,True
467712792094,0.018394511,0.02461244,126.16955,-0.9274012675659424,True,True,True,False
65115247122,0.0043180855,0.0145544605,75.494736,3.452804717704176,True,True,True,True
323577031790,0.13188674,0.066527955,123.15743,-1.5370470538107046,False,True,True,False
123198678580,0.009509043,0.024202235,130.79582,2.293386344489503,True,True,True,True
197500601338,0.026103538,0.049897052,129.48816,0.8136401327565883,True,True,True,True
161634071480,0.014589917,0.015960254,121.0072,2.055986911571104,True,True,True,True
171786446954,0.046467934,0.043017372,204.66151,-0.6790746798120482,True,True,False,False
240053775880,0.0991931,0.03916154,353.60483,-1.2686837228743462,False,True,False,False
136236806946,0.008813728,0.037908413,172.59341,0.1298217296540365,True,True,False,True
323880793750,0.016265627,0.050205108,185.296,-0.0922936359348471,True,True,False,False
229595094966,0.0797384,0.020760166,119.226746,-0.8971585756665451,False,True,True,False
187994608096,0.018974788,0.039316963,149.3883,0.9765474093693836,True,True,True,True
175309507036,0.019887274,0.046346184,60.918224,1.656492456973611,True,True,True,True
288012475522,0.05105277,0.053063728,170.12296,0.0217122935758942,True,True,False,True
430896374320,0.01228269,0.06304257,188.87463,-0.67008935418848,True,True,False,False
639806035312,0.024310552,0.07467215,182.44133,-0.6203641376626683,True,False,False,False
651883791112,0.016868811,0.038049832,89.74092,0.7695164603896879,True,True,True,True
610918218170,0.084156565,0.044336982,191.70999,-2.723084983035645,False,True,False,False
749049345388,0.023788568,0.058109496,255.52968,-2.8071628209254342,True,True,False,False
796349494420,0.0148997465,0.057645533,207.70847,-1.3173923700614492,True,True,False,False
971629354510,0.046812292,0.054991517,182.58301,-1.1438226136391454,True,True,False,False
566163269174,0.04159415,0.020064926,212.21748,-0.0340490509004863,True,True,False,False
806212194200,0.07676674,0.04728568,254.69702,-2.9957031700350507,False,True,False,False
967513261624,0.0662721,0.012841241,280.03577,-0.1382544426637422,True,True,False,False
986223910334,0.012997761,0.05670101,127.74101,0.8068104468670598,True,True,True,True
613805332140,0.019205965,0.06862974,104.897255,1.0739712015297025,True,True,True,True
682063867458,0.019416805,0.020075044,174.79465,-0.5796883226415369,True,True,False,False
917019770828,0.011668243,0.043322623,213.3257,0.4113602790378897,True,True,False,True
795726199358,0.032288067,0.04815364,157.69142,-0.2697842007305482,True,True,False,False
127056797694,0.044244267,0.034841,160.0769,0.4104610994529962,True,True,False,True
462669616474,0.007732896,0.04582804,278.38342,-0.2210906562204374,True,True,False,False
163598587354,0.021862762,0.042655516,231.32498,0.97502547574317,True,True,False,True
464922142990,0.0099545,0.077734865,159.51384,1.0930452662777292,True,False,False,True
491270860230,0.036309533,0.020051239,140.00653,2.369329453051055,True,True,True,True
126419515860,0.0640577,0.02657426,278.19867,-3.265982514576136,True,True,False,False
419484528552,0.069750324,0.12040361,154.54349,0.5448445125813178,True,False,False,True
364566421208,0.06221994,0.066103816,91.47206,0.0155253850111855,True,True,True,True
304238654396,0.036391854,0.033679623,97.03642,1.7637562131944562,True,True,True,True
404892343374,0.038584303,0.052862223,225.22519,-1.6218228652656583,True,True,False,False
79125642186,0.055342745,0.015357475,117.51319,-0.3868415781323748,True,True,True,False
5141517350,0.013212116,0.03884333,149.11476,0.5582681549511114,True,True,True,True
92467354604,0.016824363,0.045595076,57.716137,2.4940439695626453,True,True,True,True
13728240392,0.06459982,0.046247415,229.9184,-2.4518184187291787,True,True,False,False
220751054176,0.008692346,0.028658208,114.49953,0.2218590912372756,True,True,True,True
20080002554,0.028141217,0.03317998,156.2745,-1.5466937305777555,True,True,False,False
317911569056,0.03777364,0.063187286,483.06378,-1.5808095055122973,True,True,False,False
436975597026,0.016587926,0.022938125,89.00054,1.8028840907293688,True,True,True,True
707162711988,0.011227437,0.026686179,107.10291,1.781694774476165,True,True,True,True
660813234658,0.0077837803,0.03885329,92.68424,1.095237667603549,True,True,True,True
790040169678,0.04007325,0.02082985,163.13147,-0.9640940904312512,True,True,False,False
858614435768,0.037767492,0.07501317,237.09982,-0.1808452727673781,True,False,False,False
816393171208,0.013747446,0.06316645,180.20476,1.5268122972229026,True,True,False,True
857356351308,0.023930471,0.034752615,95.54903,1.1609938871928251,True,True,True,True
742747934408,0.013419724,0.048506334,46.860905,3.588035215060413,True,True,True,True
571609443918,0.0135109,0.04216379,44.422867,0.7735468196506599,True,True,True,True
838630734744,0.04436422,0.06965227,150.85106,-0.8153302332269621,True,True,False,False
881190939472,0.018396549,0.017112615,139.52898,0.8946879623996322,True,True,True,True
898652322104,0.008635625,0.02064042,126.561005,0.7538359383537295,True,True,True,True
699225318648,0.047427084,0.03540139,104.93165,0.5244111377739626,True,True,True,True
644299247698,0.018852677,0.026411744,138.2803,1.6575661575827758,True,True,True,True
837027336110,0.032077633,0.025036694,101.54328,1.2140344060313062,True,True,True,True
749087047672,0.051485002,0.06899472,164.7035,-0.601504979761087,True,True,False,False
892600845794,0.044630826,0.053632274,170.86386,0.0673314642454555,True,True,False,True
987867378480,0.04768989,0.045851707,245.05835,-1.0872590901047987,True,True,False,False
920567754576,0.10493772,0.034369744,65.36293,1.317962803553041,False,True,True,True
832612825516,0.14567898,0.09377239,71.831024,-0.246132231546522,False,False,True,False
833251318066,0.007368937,0.044905033,305.0706,-0.6942119164448943,True,True,False,False
1071005777402,0.04706296,0.04610045,200.82507,-1.8373776308795395,True,True,False,False
1177692700066,0.03625445,0.030854113,139.00647,1.67095235902448,True,True,True,True
995131475688,0.05738854,0.041985657,134.63707,-2.9884652508814145,True,True,True,False
1168816529228,0.011387729,0.045158148,122.0371,1.172487651582485,True,True,True,True
1178661539292,0.0839412,0.02865243,306.77942,-3.3211972675793837,False,True,False,False
1270751864432,0.07617662,0.047841977,118.69123,-0.0750106702934002,False,True,True,False
1302502528742,0.054537944,0.088525504,247.70587,-2.563515911694319,True,False,False,False
1330439778358,0.05933555,0.04013461,338.75565,-0.906533217669636,True,True,False,False
1224998871136,0.022143763,0.024881689,236.69884,-1.030751415734393,True,True,False,False
1166575973288,0.055300925,0.05621761,221.1728,-0.5079892395821861,True,True,False,False
1101811998734,0.07638756,0.1981529,136.56758,0.1305319591813963,False,False,True,True
1237393870358,0.017152328,0.061940435,214.80377,-0.7708827372244419,True,True,False,False
1256751123390,0.0084843505,0.046416808,96.03291,1.6842820982804572,True,True,True,True
1460916810952,0.04775927,0.073928185,346.93848,-3.292910191940109,True,False,False,False
1458687569662,0.021431208,0.016198587,223.8112,0.0056391468280634,True,True,False,True
1252009970550,0.040213447,0.0425858,177.74678,0.2829009243146172,True,True,False,True
1466661176122,0.016860774,0.025017,143.498,2.1669751977537257,True,True,True,True
1415221551452,0.029174443,0.040623777,120.26662,-0.6888003335178552,True,True,True,False
1644441554772,0.04622122,0.074813604,399.08084,0.7909021450903602,True,False,False,True
1633331555516,0.06923571,0.08116862,321.2244,-1.757803209207788,True,False,False,False
1683496489982,0.014238481,0.028299155,182.2464,-1.2820706992298754,True,True,False,False
1706995742166,0.03359524,0.037568245,219.91501,-1.7270379331148544,True,True,False,False
1643493883664,0.06804046,0.026479576,189.00987,-2.5852179607157506,True,True,False,False
1648263589280,0.008218915,0.014008618,92.60169,2.76840417019332,True,True,True,True
1667945344222,0.006118525,0.029983237,116.87623,-0.4082340162963583,True,True,True,False
1862577114354,0.046954054,0.06131482,272.1061,-2.2984644488410635,True,True,False,False
1854328827154,0.009167722,0.024837485,70.47722,1.5015754900689102,True,True,True,True
1856875564604,0.094954565,0.021554295,56.512318,1.3561780178924852,False,True,True,True
1988010643786,0.04034023,0.028230898,277.589,0.3682609595227037,True,True,False,True
1784792679056,0.020289369,0.07693261,256.14297,-2.14835114894636,True,False,False,False
1990545588092,0.02004423,0.01085979,95.41645,0.6721740887682766,True,True,True,True
1873060315456,0.10410593,0.024113566,318.1005,-3.124791624346792,False,True,False,False
1715263988436,0.04130773,0.01960696,192.61688,-0.934489663317262,True,True,False,False
1570460732450,0.01730604,0.031080471,57.519703,1.7669222432634937,True,True,True,True
1721918981478,0.11216477,0.02938572,246.37434,-2.1726237349302675,False,True,False,False
1660006966950,0.054602083,0.026756577,102.802284,0.0665256952510253,True,True,True,True
1622845686476,0.04402506,0.016863855,113.585976,1.4090279177298903,True,True,True,True
1785745466990,0.011490575,0.07442338,146.84174,-0.2258224626820383,True,False,True,False
1874654267666,0.055023625,0.024982857,168.62906,-0.6627114793751041,True,True,False,False
1644470259254,0.04617053,0.0791628,209.13809,-0.1900078530808151,True,False,False,False
1673048622634,0.047129475,0.034064043,118.10618,0.7957582501904996,True,True,True,True
1807028883336,0.020987554,0.055112403,347.73322,-1.7862143657635403,True,True,False,False
1124391095398,0.024125531,0.047471635,182.45593,-0.0248374294490571,True,True,False,False
1329832684830,0.014990954,0.061864633,165.60434,-0.6544505237177007,True,True,False,False
1178059409454,0.029198037,0.024431758,325.16116,0.3838558991550431,True,True,False,True
998673008088,0.0059001464,0.022003543,79.811516,2.4572204740972468,True,True,True,True
1126639793042,0.01856331,0.022406667,108.51915,0.1145400819266428,True,True,True,True
1273640111622,0.038063917,0.023904424,210.79724,0.8956221475235367,True,True,False,True
1326672704958,0.009706358,0.022489058,125.66958,0.3648238117878696,True,True,True,True
1261256378976,0.05735452,0.07135735,499.512,-3.2763219175193345,True,False,False,False
1294286245736,0.01269987,0.019588776,145.8268,2.3339538167645744,True,True,True,True
1171383023972,0.012285888,0.044726875,134.98413,0.7401044432106219,True,True,True,True
1032631018384,0.032921564,0.03526793,201.04924,0.6696487815856738,True,True,False,True
1464444307676,0.07376914,0.11332061,233.75516,-2.7550172719303685,False,False,False,False
1271717580364,0.03594715,0.023376185,545.2982,-1.608754073662083,True,True,False,False
1289189370454,0.056962393,0.059084415,41.276394,1.8025646234606865,True,True,True,True
1439367964410,0.029481271,0.036136277,174.60532,0.0893403496061809,True,True,False,True
1414922528030,0.07255351,0.025699638,139.89984,-0.3734097231263462,False,True,True,False
1030415433602,0.050312642,0.023993783,123.85934,0.5595318555393345,True,True,True,True
1015824407054,0.0069668116,0.02697385,61.077705,1.597050424567799,True,True,True,True
1041858603028,0.02804634,0.03794813,317.5763,-1.2319106962495507,True,True,False,False
1442569547918,0.037319053,0.06717391,408.49854,-1.7751460811718764,True,True,False,False
1366678135756,0.033766687,0.055915415,235.03316,2.098003763031603,True,True,False,True
1293969609268,0.007184953,0.08407498,179.23703,0.6104373681757964,True,False,False,True
1488285070036,0.022193203,0.017071033,209.6832,0.1148839819052822,True,True,False,True
1478132494004,0.023071473,0.056866594,139.83598,1.4718629104585024,True,True,True,True
1971535690654,0.018873613,0.050690584,181.67017,1.4550570522323834,True,True,False,True
1897558923448,0.019441606,0.04349674,278.7415,-0.5723744768723793,True,True,False,False
1903575575188,0.059311386,0.052511174,103.87418,-1.978193275733504,True,True,True,False
1989001810978,0.042848423,0.0728958,129.71736,0.8318227878715598,True,False,True,True
1562898211950,0.060390852,0.03237119,79.18957,3.472154706493303,True,True,True,True
1671811905982,0.02494592,0.024976382,349.0106,1.9198594773465547,True,True,False,True
1626099004876,0.018612752,0.06686999,43.749863,2.862139089305308,True,True,True,True
1735003879678,0.016027953,0.07149519,117.42292,0.731443093044126,True,False,True,True
1795642488028,0.014711836,0.039630152,605.2652,0.9288922831333208,True,True,False,True
1600670643548,0.09501792,0.013813313,257.86633,-1.235382899178703,False,True,False,False
1595902677982,0.049311295,0.04400901,217.91428,2.906204870623278,True,True,False,True
1592094907884,0.040120054,0.030216139,176.20584,1.03186436138231,True,True,False,True
1846432585002,0.029932918,0.0828308,252.53111,-2.252877060154218,True,False,False,False
1881992532148,0.020501724,0.089188226,155.86609,0.159139723768984,True,False,False,True
1807060533948,0.008372236,0.031526368,170.24516,0.4096541143585478,True,True,False,True
1588933164490,0.0132574085,0.08153094,326.32822,-2.0253843892999948,True,False,False,False
1965519620420,0.02900551,0.020624325,195.46758,0.2670041039083994,True,True,False,True
1815964500448,0.061575986,0.047499992,96.082054,1.9824375286325784,True,True,True,True
1812801421704,0.029328499,0.038969554,87.53457,0.2979940938927714,True,True,True,True
1229137746364,0.012108453,0.03677595,168.2101,1.2100506550200911,True,True,False,True
1464722088426,0.024563167,0.043526337,218.508,-1.3966230233036832,True,True,False,False
1340905189284,0.014576894,0.018818509,214.32228,0.3057717311176907,True,True,False,True
1377096850140,0.010431592,0.0122271385,121.46014,2.211169473694823,True,True,True,True
1426952681468,0.06942438,0.09365167,206.21735,-2.0725242722204023,True,False,False,False
1056102324284,0.014793833,0.0428356,128.22835,1.1216491631683052,True,True,True,True
1409813531184,0.005598198,0.035562243,32.02877,2.557482739047534,True,True,True,True
1312972376532,0.027945075,0.043195944,236.21912,0.119938180829357,True,True,False,True
1458713829062,0.044843607,0.053206466,215.59476,-2.144721241377118,True,True,False,False
1345361407236,0.011865008,0.07824696,80.28577,0.9053180029998412,True,False,True,True
1132919460246,0.079363324,0.04194405,385.58646,-2.4372069778855456,False,True,False,False
1023697242370,0.050877005,0.10109424,198.91615,-0.8381465329593619,True,False,False,False
1071647929358,0.037087657,0.043230303,89.944176,1.0314218215000164,True,True,True,True
1378356876500,0.013939536,0.043708693,171.13097,1.323492924746248,True,True,False,True
1271368814876,0.027753389,0.07160125,186.46783,-1.0750516973675073,True,False,False,False
1370099694322,0.02879209,0.05293336,260.42044,-0.3400478820126842,True,True,False,False
1085000047574,0.029223934,0.037501827,381.79987,-0.5150819198673736,True,True,False,False
1272005417270,0.0241314,0.037851624,310.4528,-1.3857278291777675,True,True,False,False
1335839612624,0.025071893,0.044300858,178.38687,0.1967097144862581,True,True,False,True
1458718769434,0.017540665,0.04678717,119.51083,1.2280168023399614,True,True,True,True
1342503602784,0.07714574,0.04586731,291.8256,-3.070196107225618,False,True,False,False
1419972939062,0.0951265,0.062353425,422.78125,-2.7321590509384883,False,True,False,False
1438709819070,0.008750885,0.059036512,238.93823,-0.2245170546451119,True,True,False,False
1433641544558,0.025877014,0.03098422,360.77158,-2.4993146543021725,True,True,False,False
1663806523470,0.08507813,0.053722106,176.60709,-2.5146281685482306,False,True,False,False
1573961492570,0.019044643,0.044459727,131.53,1.9684306250453243,True,True,True,True
1608564873400,0.07664971,0.044777296,555.8257,1.502667172525434,False,True,False,True
1740663877998,0.039892364,0.048797082,219.85034,-1.4312578239867348,True,True,False,False
1605719313798,0.09545055,0.043700032,189.51727,-3.1331858932828043,False,True,False,False
1644776214266,0.090334855,0.048664197,272.4727,-1.831304277826496,False,True,False,False
1722569270388,0.011074597,0.05979658,211.30684,-1.9490189730044527,True,True,False,False
1683844631804,0.012796987,0.026846856,83.01496,1.303448190178587,True,True,True,True
1825142770616,0.0042684623,0.052298862,109.09212,0.8507217278685018,True,True,True,True
1691750779514,0.018200599,0.05168001,2713.8486,-2.1848897866050727,True,True,False,False
1688264888856,0.008864846,0.014063257,89.518036,1.3057612323174563,True,True,True,True
1532365744830,0.016980585,0.020593494,152.43764,1.1818514679076657,True,True,False,True
1653023874234,0.05339579,0.021883717,322.28815,-1.323168172341258,True,True,False,False
1754621958350,0.012359961,0.029992905,213.35432,0.3579457030427575,True,True,False,True
1828930206376,0.016182406,0.021727433,177.30768,0.5156019852561996,True,True,False,True
1735274707808,0.015954087,0.012273494,90.50329,3.238587825378519,True,True,True,True
1537144848788,0.0495932,0.042719513,220.41682,-0.3317328010364542,True,True,False,False
1640011879046,0.027718922,0.049412012,102.350075,0.1900603589684216,True,True,True,True
1529844636410,0.03755101,0.026901094,144.10352,2.1771300930362583,True,True,True,True
1795600357676,0.092072956,0.08940228,284.6575,-2.156594875496829,False,False,False,False
1867997035284,0.025249802,0.02330661,182.61067,0.5430413835388366,True,True,False,True
1419676685174,0.011440051,0.031456098,43.491745,2.1124206800172374,True,True,True,True
1448577582402,0.0419349,0.055210814,167.569,2.8819836927966787,True,True,False,True
1007882552764,0.0075853877,0.04216484,88.19997,0.5816000118076653,True,True,True,True
1244742443832,0.016496202,0.040996097,107.570404,0.4542093105817891,True,True,True,True
1394606969864,0.010723657,0.042326935,111.161736,1.332831747623251,True,True,True,True
1307302981122,0.049185894,0.061591357,326.94308,-3.3338119273857627,True,True,False,False
1027222546770,0.032240167,0.044816878,143.62195,2.7791088891797764,True,True,True,True
1491444195316,0.016123079,0.050295144,156.64694,0.9218638657240948,True,True,False,True
1084405152130,0.047083296,0.042285826,177.44885,-0.4879226273302419,True,True,False,False
1037409395310,0.0683374,0.062296502,310.0228,-3.2116908285439543,True,True,False,False
1414933340864,0.05721778,0.05104259,95.48221,0.3637111694831328,True,True,True,True
1352074158456,0.057971355,0.03338464,157.28249,-0.5494974806292415,True,True,False,False
1252996201674,0.056738336,0.17409162,173.68596,-1.2781832438748324,True,False,False,False
1662263704210,0.01693959,0.040774368,253.37204,0.1280014246663795,True,True,False,True
1614013465918,0.046880703,0.06982583,225.52605,1.1781034902546046,True,True,False,True
1654966616150,0.032739736,0.046699353,266.4011,-2.0386876469269497,True,True,False,False
1933427498028,0.041475702,0.0486233,222.11232,-0.4978399459224733,True,True,False,False
1862629181526,0.035703447,0.01363264,243.65826,4.719063798588353,True,True,False,True
1760386633258,0.007909899,0.041562386,132.97644,-0.0370947729919015,True,True,True,False
1658468332226,0.018319191,0.03604137,157.25172,1.6068384668593794,True,True,False,True
1978844474732,0.018817091,0.052592658,204.09433,-0.4430303204298122,True,True,False,False
1824848031216,0.11861934,0.036421157,260.07977,-2.771021312741258,False,True,False,False
1756595569872,0.009527795,0.028894527,77.899124,2.240064033318931,True,True,True,True
1612093428304,0.07231814,0.055671632,150.11568,-0.3602262272929061,False,True,False,False
1765774142078,0.042531546,0.0147501975,247.15857,-1.6171528280216223,True,True,False,False
1865789464874,0.064377755,0.09672138,429.7213,-4.063828668522094,True,False,False,False
1575609776228,0.037101842,0.035307046,188.33444,-0.0663587901086869,True,True,False,False
1680393795480,0.13439852,0.082767636,143.72,-0.6076578948394327,False,False,True,False
1774693858258,0.18163744,0.07094416,315.1887,-2.1636799452280373,False,False,False,False
1758493737078,0.012160724,0.014936843,88.257866,1.2007878856351517,True,True,True,True
1904229267484,0.018944414,0.07941098,310.31445,-0.7492861366753063,True,False,False,False
1851534681874,0.026725331,0.04891643,106.61305,-0.0700245221418511,True,True,True,False
92804904134,0.013049386,0.032572106,226.02142,-0.0998151430460424,True,True,False,False
478589561778,0.046325956,0.04643057,96.90038,1.2161720133640963,True,True,True,True
144905903654,0.01181089,0.035693467,148.59315,1.813476457442466,True,True,True,True
11850307064,0.06509804,0.14897749,196.92899,-1.0031701133470814,True,False,False,False
232216848406,0.022691688,0.03384609,184.4538,1.899620598644612,True,True,False,True
33773198952,0.022802899,0.03776234,164.11702,2.1744167603751627,True,True,False,True
308731481814,0.035171967,0.04630043,98.717476,-0.9038253588528884,True,True,True,False
495116276340,0.03670148,0.07268514,183.58844,1.896669912944004,True,False,False,True
438257366610,0.017020619,0.03912177,101.810875,1.2038354333161982,True,True,True,True
74400387114,0.008892114,0.008007735,52.74146,2.5332040062566734,True,True,True,True
55038949988,0.03272801,0.044417903,48.62378,2.669416092597072,True,True,True,True
22339455628,0.048845388,0.020227741,253.6111,1.7568722244864088,True,True,False,True
711008531868,0.02348928,0.051231664,116.822685,1.4089361514405545,True,True,True,True
685606352406,0.031645752,0.038388636,194.0862,0.5462950032051344,True,True,False,True
578299914352,0.019910246,0.039095897,137.55017,0.1289446779571771,True,True,True,True
791355858356,0.07004947,0.013415956,59.499615,3.723504251355239,False,True,True,True
746904721862,0.017023508,0.02146603,75.29355,1.680747259954998,True,True,True,True
912646936282,0.028111983,0.050988954,158.40892,-0.006228603761585,True,True,False,False
876136169210,0.03755176,0.026233507,164.04787,0.5696935685535598,True,True,False,True
517356158722,0.037873734,0.069819726,134.22285,-2.2663243186881936,True,True,True,False
890744204590,0.028936587,0.04029649,229.04648,2.4628679291026034,True,True,False,True
785339081714,0.053548235,0.062351063,213.4266,-0.3557098131216328,True,True,False,False
866294964520,0.033424735,0.0471716,95.31121,-1.554289341941366,True,True,True,False
