fof_halo_tag,delta1,delta2,sod_halo_core_entropy,TPI
75316981834,0.03650596,0.045011006,153.20773,-0.008680898971368284
191542506064,0.10038151,0.015790928,393.181,-0.9727765528016958
164547838288,0.031112632,0.027901549,104.991714,2.901165449921195
260113847250,0.02612396,0.054304376,206.88354,0.7495497800680034
296317780704,0.03137665,0.020577233,115.89581,0.5854362762158387
483333281304,0.01088956,0.010222547,37.099815,3.8713394725280343
683033981178,0.07323217,0.023660049,313.04605,-3.093423001871241
547771191504,0.058520544,0.033383824,91.64075,3.9439190876524526
848454037726,0.05736477,0.032421462,166.4288,-1.2996294546733709
857978454198,0.017236512,0.05125323,187.75954,-1.6465892730807306
969762579534,0.015191111,0.030117242,152.2908,0.8168758383880728
503648485974,0.01965691,0.050104804,267.36398,0.2507392497940164
651942547382,0.07077963,0.045442242,161.36429,2.708275110263735
659250093810,0.024968294,0.037945855,187.05157,-0.04782365039091935
556997869232,0.0036897764,0.05120894,196.77678,2.1116023740715155
668455175838,0.031225666,0.017255463,183.7612,-0.57279475055426
944381138902,0.009172575,0.047031265,298.2885,-0.3002780143485782
958353909086,0.020963987,0.061041716,222.16316,0.49033092341488865
698265919940,0.027314635,0.045624096,208.79445,2.5776475976480833
715106500310,0.07130644,0.07310477,137.2821,0.9014255451293768
651912738738,0.015441785,0.0713311,120.079094,-0.4098587717734864
561112577536,0.009655819,0.063910276,249.67847,-0.2448478557068391
630011216668,0.07603951,0.083204955,276.6735,-2.896448002991707
920227041100,0.029810753,0.084746234,340.80618,-1.0900538341320591
524294670518,0.017328393,0.037729155,177.46506,-0.23054542277026188
682092559732,0.010347245,0.0207337,103.026184,0.9956138909384178
512551471486,0.027314628,0.080021694,201.40146,0.44379505718252577
845316966856,0.058234937,0.021027396,91.110245,3.4548919041798714
876747616748,0.059487168,0.051293015,134.92087,0.7581522954015626
970729454208,0.0192057,0.04015998,153.98141,0.16016020574407114
139720672586,0.039452918,0.008586817,153.33765,0.9904956491534602
481679632708,0.08184317,0.014130816,198.47766,-1.4490920349766516
404845235820,0.032896396,0.08024779,222.90436,1.0047272851722029
271492354836,0.03296801,0.025099365,116.48126,0.4405168666413327
285453256094,0.042490553,0.044550974,306.74084,0.9798720771925983
495348037580,0.0076764,0.021545071,115.972534,1.432681301083356
120045067498,0.01655521,0.07739444,184.29515,0.3665446678311928
227372749476,0.020230526,0.052866615,240.03856,0.3228799325656657
81957510000,0.034420185,0.033982985,149.99408,1.895182747468059
324850935182,0.061668083,0.043280203,189.6315,1.583043352229152
341357213286,0.046306547,0.043814436,71.835,0.9904979021908302
472811904598,0.01690384,0.020362072,244.17851,0.4793361878757418
468053842040,0.0539069,0.080330774,241.96608,-0.9790469428813358
102245804404,0.0072002923,0.06835434,390.45236,-1.0937419555820642
98119734290,0.038004484,0.10927546,110.1124,0.575912236220506
210208955806,0.040600315,0.076164305,179.9135,-0.7694595707747786
381360023106,0.08815047,0.03570701,185.57716,-0.24109655696996912
19725682884,0.022831691,0.034628473,39.178875,2.7378395795708363
146097433770,0.01747039,0.046525214,168.1371,1.0413060631026443
254354768486,0.025970677,0.031224726,205.63078,-1.332380961340771
282305979500,0.0452898,0.049810644,76.741135,1.8511277983474805
474724762602,0.012417158,0.07556416,182.20795,-0.21035689054867385
366773506436,0.046456564,0.08885136,169.50699,-1.3465758079675316
530906270490,0.0121965,0.045449633,165.2861,-1.3590733244719386
904931776564,0.023560314,0.03775611,207.8836,0.505355062507272
831269430782,0.03650498,0.02807567,144.14893,-0.15063900543757863
946545192674,0.023823434,0.07351364,94.82177,1.1559245524065904
598228952692,0.09853113,0.06938722,137.08624,-0.341219756143186
709680464070,0.0030541925,0.045495223,188.90157,0.49234060155672604
536959109394,0.010239263,0.022889044,46.305862,1.4496982972330403
566490409794,0.09689591,0.048863497,417.2279,-3.718218091882
965924873794,0.008292741,0.037876032,91.72011,2.093891647862613
