# Halo group IDs for phase6_stacked_profiles_comprehensive.png
# Catalog: filtered_haloproperties.hdf5  (run_id 5ee0c456)
# Thresholds: delta1<0.07 (R1), delta2<0.07 (R2),
#             K_core<150 keV cm2 (R3), TPI>0 (R4)
# Columns: row_index  fof_halo_tag  unique_tag  delta1  delta2  K_core  TPI
#

# ── R1  (4,640 halos) ──────────────────────────────
# Description: All DM-relaxed halos (delta1 < 0.07)
# N = 4,640
#  row_index    fof_halo_tag      unique_tag     delta1     delta2      K_core        TPI
        7017   2928536679532   2928536679532    0.06730    0.01483     164.256     2.2397
        7018   2654854297158   2654854297158    0.01473    0.05907     215.656     1.1425
        7019   2928238788726   2928238788726    0.06423    0.04553     282.870    -0.4620
        7024   3225698047262   3225698047262    0.05645    0.01243     174.907    -0.7943
        7025   3141543202466   3141543202466    0.05116    0.02502      53.540     1.1938
        7026   3109807809442   3109807809442    0.05342    0.04809     207.560    -1.3330
        7027   3115854876350   3115854876350    0.03603    0.06722     128.889     0.0861
        7029   3286359940544   3286359940544    0.04481    0.02863     214.185    -0.6053
        7034   3364768281142   3364768281142    0.03229    0.05380     136.421    -0.1577
        7035   3263790268898   3263790268898    0.06761    0.02344     210.073     0.1521
        7037   3033940917768   3033940917768    0.05411    0.07982     226.667     0.3669
        7040   3514029997528   3514029997528    0.04886    0.02600     199.527     0.2173
        7043   3827088033876   3827088033876    0.05682    0.01702      71.846     1.7248
        7048   3679458345048   3679458345048    0.05645    0.04585     173.074    -1.6477
        7049   3865200312314   3865200312314    0.04529    0.01634     108.319     2.0432
        7050   3829322543206   3829322543206    0.04192    0.05295     227.267    -0.5326
        7052   3656878995860   3656878995860    0.04050    0.01736      94.014     1.6785
        7053   3767064987318   3767064987318    0.02083    0.05455     260.705     0.1379
        7054   3787709406226   3787709406226    0.06081    0.02116     120.955    -0.2722
        7055   3822951555802   3822951555802    0.04123    0.01657     219.676    -0.2576
        7056   3756597108460   3756597108460    0.02377    0.02621     140.562     1.3703
        7059   3705807138656   3705807138656    0.06869    0.01708      41.594     3.9962
        7060   3763280426686   3763280426686    0.04765    0.02365     136.291    -0.1971
        7062   3382269327366   3382269327366    0.03447    0.09316     131.502     0.3490
        7065   3205442842606   3205442842606    0.04457    0.05574     211.362     0.5091
        7069   3331147196672   3331147196672    0.05300    0.09397     176.100     0.2013
        7070   3351793103474   3351793103474    0.05416    0.04875     129.837    -0.0685
        7071   3391155957430   3391155957430    0.02583    0.03750     140.208     0.8857
        7072   3080334318790   3080334318790    0.05085    0.02829      78.871     0.7754
        7073   3033646304188   3033646304188    0.04414    0.07432     117.133     0.6034
        7074   3060326930420   3060326930420    0.02467    0.01520     198.582     0.4545
        7076   3345773857094   3345773857094    0.05836    0.01032     127.211     0.7683
        7078   3576598219084   3576598219084    0.04551    0.05234     141.555     5.4438
        7079   3824259408992   3824259408992    0.06652    0.03716     108.575     1.4878
        7080   3929045973914   3929045973914    0.02023    0.05222     100.845     0.7653
        7083   3956055283232   3956055283232    0.02393    0.00933      81.783     1.4379
        7086   3731535431068   3731535431068    0.05914    0.05219     227.341    -0.3215
        7088   3990965676794   3990965676794    0.02636    0.03546     130.185     1.1532
        7092   3699818661710   3699818661710    0.01577    0.07389      71.365     2.0305
        7095   3945888647742   3945888647742    0.01831    0.01359     122.356     1.0591
        7096   3229824147196   3229824147196    0.06327    0.03533     174.872     1.7387
        7098   3487019101808   3487019101808    0.04155    0.04104     102.075     0.0934
        7099   3486387464132   3486387464132    0.03729    0.04813    1072.603     0.3730
        7101   3127608915328   3127608915328    0.04905    0.03537     182.740     1.9620
        7104   3353348372808   3353348372808    0.05413    0.02974      95.219     1.0758
        7105   3427664130838   3427664130838    0.00336    0.02760      33.350     3.1398
        7108   3142508265534   3142508265534    0.04410    0.04423     299.737     0.1759
        7109   3146323721850   3146323721850    0.02293    0.03167      86.951     1.4421
        7110   3400330525132   3400330525132    0.05986    0.03884      89.339     0.9041
        7113   3242216374610   3242216374610    0.02347    0.03864     182.193     1.2440
        7120   3753408956972   3753408956972    0.06825    0.05778     102.022    -0.9843
        7122   3838827961326   3838827961326    0.04158    0.06206     216.677    -1.3399
        7125   3800430266956   3800430266956    0.00534    0.04621     130.131     0.2693
        7126   3992531203254   3992531203254    0.04518    0.03411      86.625     1.0015
        7128   3788051146194   3788051146194    0.03574    0.05466     159.073    -0.4323
        7129   3604173979178   3604173979178    0.04373    0.01195      78.998     1.8252
        7135   3937264682266   3937264682266    0.03882    0.03563      88.549     1.8224
        7136   3537510882298   3537510882298    0.04235    0.03962     105.177     4.4345
        7138   3564828388326   3564828388326    0.03432    0.04718     185.402    -0.3897
        7140   3893765801836   3893765801836    0.05959    0.01010      36.041     2.6023
        7141   3927123495274   3927123495274    0.01303    0.02018     135.396     0.3204
        7143   3863939309572   3863939309572    0.03864    0.04568      75.451     0.4323
        7151   3015247837966   3015247837966    0.02438    0.02811     131.194     1.0737
        7153   3479448242070   3479448242070    0.03746    0.05161      18.889     3.4894
        7161   3554366505902   3554366505902    0.05345    0.05782     295.906    -1.7971
        7162   3655016692126   3655016692126    0.02748    0.02741     162.971    -0.6748
        7164   3801081410352   3801081410352    0.03130    0.04342     170.384     0.3521
        7165   3804574458520   3804574458520    0.04044    0.02559     191.681     3.5728
        7167   3671872416478   3671872416478    0.05384    0.02517     196.520     0.1608
        7168   3826496617788   3826496617788    0.04877    0.07774     335.278     0.9171
        7172      2265226598      2265226598    0.06170    0.03654     140.513     0.6421
        7173   3757610151492   3757610151492    0.03515    0.01770     119.350     0.2444
        7174   3856985469372   3856985469372    0.01615    0.03395     142.859     0.4815
        7176   2265594779826   2265594779826    0.06206    0.05555     176.890    -0.7676
        7177   2444352139022   2444352139022    0.04945    0.05696      91.707     0.8653
        7180   2064310335266   2064310335266    0.05546    0.06507     118.089    -0.4338
        7182   2297680427936   2297680427936    0.03343    0.03481      65.801     1.5463
        7184   2433578635658   2433578635658    0.00371    0.03967     110.201     0.7322
        7185   2025873254700   2025873254700    0.01741    0.07032     113.945     4.3334
        7189   2602160663310   2602160663310    0.06920    0.04800     150.933     0.3516
        7191   2964136436660   2964136436660    0.03222    0.03143     140.947     0.6305
        7192   2780295229058   2780295229058    0.00642    0.02748      51.902     3.6924
        7195   2807301590602   2807301590602    0.05116    0.04923     182.863     0.1183
        7196   2999394865194   2999394865194    0.06047    0.01906     180.488    -0.7374
        7198   2947964740634   2947964740634    0.02834    0.04253      88.662     1.3047
        7203   2865380990258   2865380990258    0.03697    0.03780     154.457    -1.8030
        7205   2601862372484   2601862372484    0.03823    0.02352     106.830     1.5900
        7206   2682522028590   2682522028590    0.02606    0.05224     207.434    -0.5881
        7207   2765384138962   2765384138962    0.02445    0.02919      73.072    -0.8815
        7209   2867948492264   2867948492264    0.06845    0.02545     111.563    -0.4733
        7210   2875255761914   2875255761914    0.05730    0.02521      62.735     2.6493
        7211   2084011341676   2084011341676    0.04402    0.03872     153.865     0.1368
        7213   2357405889740   2357405889740    0.06793    0.01141     243.195     1.9295
        7214   2081814834578   2081814834578    0.05128    0.06474     177.725    -1.2885
        7215   2363131960426   2363131960426    0.03308    0.01999     172.356     1.5145
        7217   2434892891484   2434892891484    0.04644    0.01404     125.433     1.7280
        7219   2223095436418   2223095436418    0.04679    0.01716     134.287     0.5859
        7224   2078311632920   2078311632920    0.02330    0.05456      93.059     0.4095
        7229   2505383617500   2505383617500    0.03888    0.02206      90.839     1.4888
        7235   2827652404940   2827652404940    0.05215    0.07616     313.582    -3.8569
        7239   2692077665630   2692077665630    0.02410    0.00727      85.938     1.6738
        7243   2956884785024   2956884785024    0.02689    0.04758     235.873    -0.2522
        7245   2586670426012   2586670426012    0.03854    0.02226      68.059     0.5176
        7249   2223995707168   2223995707168    0.03918    0.05364     153.759     3.9754
        7251   2173854510476   2173854510476    0.01346    0.03708      97.407     1.6352
        7252   2467243419770   2467243419770    0.06790    0.07213     697.653     4.1301
        7253   2146197614014   2146197614014    0.04107    0.06776     206.521     1.5631
        7255   2135098198060   2135098198060    0.03458    0.05896     208.154    -1.9489
        7256   2359581864724   2359581864724    0.04247    0.07274     105.497     1.1159
        7259   2504707958194   2504707958194    0.06593    0.03423     105.442     0.4261
        7263   2628539950128   2628539950128    0.02143    0.02491     147.077     1.3563
        7265   2811741808364   2811741808364    0.01451    0.02118      99.854     0.8103
